dataset_id,family,decision_index,fingerprint,priority,H,B,S,V,predictors,R_variants,delta_variants,G_variants,weight
pigeon-hole_hole8,satlib_dimacs_pigeonhole,334,6ee0ee1ce4e470b561183b98c3339dc2a40f6a52f8100abb16cdc249d57888c0,0b47f732621c96a54a891ce466a349ada3f8b1e7b8c9221919e1157b4329897b,0.7755466396813697,0.7220018927211808,0.7424749161942709,0.9562645687645688,"[13.0, 7.230769230769231, 4.002957486540827, 0.5536005033812121, 0.0, 0.9430765071051893, 2.04296875, 1.5558894230769231, 0.3148625560129278, 0.2023682089103017, 0.045889101315970154, 0.9917772993470302, 106.860254875, 65.05441929807692, 18.986281440897717, 0.29185229297968873, 0.14605693452735125, 0.9842139609030927]","{""HBSV"": 0.794056722443532, ""HBV"": 0.8120350473468126, ""HSV"": 0.8120350473468126, ""BSV"": 0.8003244084030622, ""HBS"": 0.7463502469406996}","{""HBSV"": 0.01888099451995917, ""HBV"": 0.02404440325536139, ""HSV"": 0.02404440325536139, ""BSV"": 0.01584812160595439, ""HBS"": 0.023142068249139225}","{""HBSV"": 0.8649161565638487, ""HBV"": 0.9607376574884751, ""HSV"": 0.9213399507347471, ""BSV"": 0.8712075438725834, ""HBS"": 0.7486163758373762, ""value_only"": 0.6682642537250478, ""response_only"": 0.7606764948705588}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1924,8a55dd7d799359191f12de861ea2e008d3146a597c71e0746e098f4b1a7c3a78,0b4c6ca1243a61c407ba3fbc0fc94070f7d7718556ed5b9fd71e7061e5bdb178,0.598087387263405,0.7040103538916357,0.5599999998879797,0.997768115942029,"[13.0, 4.72, 2.4416387939250965, 0.5172963545355509, 0.0, 0.9707384783046105, 3.657470703125, 2.1894384765625, 0.6959356128956526, 0.31786031899395367, 0.003504438955052788, 0.9845569976263495, 415.34066533818225, 273.76092183979773, 50.939743780439635, 0.1860738320060999, 0.15381276736450378, 0.994798177016576]","{""HBSV"": 0.6964506286606205, ""HBV"": 0.7489585287962707, ""HSV"": 0.6939488028226077, ""BSV"": 0.7327101904313391, ""HBS"": 0.6177943123904857}","{""HBSV"": 0.00037122344267892515, ""HBV"": -0.0007959427767287863, ""HSV"": 0.0017485478386157771, ""BSV"": -6.960743442130379e-05, ""HBS"": 0.00047362514534399214}","{""HBSV"": 0.20354259027300695, ""HBV"": 0.24477872423688035, ""HSV"": 0.24878136665829967, ""BSV"": 0.4287272102725503, ""HBS"": 0.09026684124053216, ""value_only"": 0.18447053891458418, ""response_only"": 0.5304745285573637}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,980,077971482f5fec750aa80571843f6d42fcdbdf100e77f856628d14ef9abf4f43,0b6ab6ca25590b518d02a98ecddecd09d7d1e67940e35fd09dbd3e4146749ebe,0.5732746287566156,0.6902464394439402,0.7949999997018675,1.0,"[4.0, 4.0, 0.0, 0.0, 0.0, 0.9999999999999993, 2.516143798828125, 1.684300537109375, 0.31271755068901536, 0.18566612288804488, 0.1093039332971695, 0.9948868017260472, 336.2467175709447, 169.93273106966188, 75.46564377862805, 0.4440912783732507, 0.09404737253076466, 0.9697902379235318]","{""HBSV"": 0.7341570364671036, ""HBV"": 0.7341570364671036, ""HSV"": 0.7341570364671036, ""BSV"": 0.7341570364671036, ""HBS"": 0.6801081957911455}","{""HBSV"": -0.002953643554454155, ""HBV"": -0.002953643554454155, ""HSV"": -0.002953643554454155, ""BSV"": -0.002953643554454155, ""HBS"": 0.007381947771826436}","{""HBSV"": 0.33062730654770356, ""HBV"": 0.15349595929572463, ""HSV"": 0.3769391700794473, ""BSV"": 0.39931148997810056, ""HBS"": 0.299412939720443, ""value_only"": 0.34488447914543646, ""response_only"": 0.4840686080259851}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1416,2ea905f09c3f1ff767aaa3d5326d9d5947db023e0bcbca8e0562896f26187037,0b8a48778c2fcb0f784708da14e30761089ac886d16fccac9abec85ba0f15e39,0.5861925562252609,0.7052434067124574,0.762808348876879,0.9970036666254686,"[5.0, 4.193548387096774, 0.39507899077148034, 0.09421114393073343, 0.0, 0.9987647651011026, 2.2430572509765625, 1.5767261135962702, 0.26449805428888234, 0.1677514260976191, 0.03578206949377886, 0.9960263976621511, 397.5389720796144, 237.395649421455, 58.29491355701089, 0.24556015958520272, 0.04999055835078882, 0.9918239576695479]","{""HBSV"": 0.7442040511112199, ""HBV"": 0.7442040511112199, ""HSV"": 0.7442040511112199, ""BSV"": 0.7442040511112199, ""HBS"": 0.6806621332949315}","{""HBSV"": -0.0022036138030360197, ""HBV"": -0.0022036138030360197, ""HSV"": -0.0022036138030360197, ""BSV"": -0.0022036138030360197, ""HBS"": -0.007969194534116486}","{""HBSV"": 0.39213391486376536, ""HBV"": 0.1981863855778692, ""HSV"": 0.4362902932678246, ""BSV"": 0.45860985725228165, ""HBS"": 0.17516125281822445, ""value_only"": 0.39735064756425675, ""response_only"": 0.49454151346836706}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,421,0bc335a14a140487890bba17eb2198f24ed55fd0454f9fd9fef267ac17ff42c1,0bd61963898b0c24c26bd8335a3d3d65026d6019c4334b9c8561b5a8fc43d3ec,0.5997800002098431,0.7092157717234002,0.7973856206335993,0.9832666524555668,"[5.0, 4.444444444444445, 0.49690399499995325, 0.11180339884983372, 0.0, 0.9981154225006259, 1.76220703125, 1.4190538194444444, 0.19441491992776985, 0.13700320391433746, 0.002216680519662022, 0.9971239026812947, 140.56724213125, 85.65681661041666, 28.543800421948042, 0.33323442956603666, 0.04861036759952431, 0.9834514183812127]","{""HBSV"": 0.7478489560904951, ""HBV"": 0.7478489560904951, ""HSV"": 0.7478489560904951, ""BSV"": 0.7478489560904951, ""HBS"": 0.697396218617139}","{""HBSV"": -0.0014865930985495934, ""HBV"": -0.0014865930985495934, ""HSV"": -0.0014865930985495934, ""BSV"": -0.0014865930985495934, ""HBS"": -0.03751074640453089}","{""HBSV"": 0.4214982947374339, ""HBV"": 0.22570862533786035, ""HSV"": 0.46387968230148247, ""BSV"": 0.486309218899278, ""HBS"": 0.06859441345178866, ""value_only"": 0.4170588966655117, ""response_only"": 0.5045581098129519}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,2038,c776cd0e9483b437b06835f409866edf1308bbc636ce66a52006c3cc09763d4b,0c10be60b0846e46cff12781e2ce5bba4106bef08a6b094419a68e73d7e2b284,0.5955615958756653,0.7664507634403646,0.4695652173300575,1.0,"[32.0, 11.466666666666667, 9.527970519592419, 0.8309276615198975, 0.0, 0.881164433359373, 4.447265625, 2.357421875, 0.9304092469341644, 0.3946723564442584, 0.04303908650766974, 0.9739927088180027, 306.1331113866345, 237.06904280883313, 34.78994927255379, 0.1467502836313421, 0.03571944239664637, 0.9960643128526351]","{""HBSV"": 0.6804194450277914, ""HBV"": 0.7699638144768748, ""HSV"": 0.6539444648238942, ""BSV"": 0.7113118767941257, ""HBS"": 0.5984606801906401}","{""HBSV"": -0.007313962882681158, ""HBV"": -0.001357421824121574, ""HSV"": -0.009922787770492159, ""BSV"": -0.0083642931307637, ""HBS"": -0.008592625893628636}","{""HBSV"": 0.10406017417397752, ""HBV"": 0.3250404632248747, ""HSV"": 0.07460667498503716, ""BSV"": 0.23995567252250455, ""HBS"": 0.04379609021942949, ""value_only"": 0.13640232284680034, ""response_only"": 0.42374810687551323}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,124,9d312cedb20bf7dd30bfc18159776796b2b771dfda742dabc798352601caf193,0c510399077f8df77074327c126b82fceceab9dcf03e89dc094ea003240b7459,0.6728907343888194,0.7367419359063474,0.6623376621570255,0.9167063492063492,"[22.0, 7.285714285714286, 6.016982768186482, 0.8258603798338108, 0.2272727272623967, 0.8922795043303581, 1.9375, 1.3303571428571428, 0.3029142045301317, 0.22769389853606062, 0.06451612899895942, 0.9901252708343684, 31.621, 18.206714285714284, 7.51677715350869, 0.41285742364803274, 0.07273647259502433, 0.9662519310846124]","{""HBSV"": 0.7407001068633189, ""HBV"": 0.7688295364852389, ""HSV"": 0.7420242171990327, ""BSV"": 0.7647891071662626, ""HBS"": 0.6898899154410456}","{""HBSV"": -0.05558493076889037, ""HBV"": -0.030277468602832425, ""HSV"": -0.053692244121033794, ""BSV"": -0.03431789792180873, ""HBS"": -0.07797754098230658}","{""HBSV"": 0.029316595269109864, ""HBV"": 0.015162441788135696, ""HSV"": 0.0540119230833514, ""BSV"": 0.19372178175463378, ""HBS"": 0.009792492110186913, ""value_only"": 0.37871261835089176, ""response_only"": 0.0472081226779578}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,257,fb2d07a853e4f7c5fddecfe917d7b7c4d72c5407bda0bf49e958c45df40847d6,0ca01933d06b2d970d42214aea28ba6d47935c86cb05fce0fa0a8a361d14aa81,0.7230235530537786,0.6960588045768694,0.7368421050304712,0.9619128787878788,"[17.0, 7.666666666666667, 5.217491947499509, 0.6805424278459521, 0.0, 0.9089523084452633, 2.09375, 1.3541666666666667, 0.3612289888401431, 0.2667537146388106, 0.1268656715811985, 0.9862599862788701, 91.2739525, 46.576087916666665, 27.04031737649368, 0.5805622280749149, 0.11475343965065242, 0.9317150586618956]","{""HBSV"": 0.772817837601044, ""HBV"": 0.7851959277888321, ""HSV"": 0.7851959277888321, ""BSV"": 0.7851959277888321, ""HBS"": 0.7184407159271055}","{""HBSV"": -0.027194293632416988, ""HBV"": -0.05071708360967464, ""HSV"": -0.020357208641793245, ""BSV"": -0.006609110350197844, ""HBS"": -0.049827296709844315}","{""HBSV"": 0.23257799850105199, ""HBV"": 0.00196725267348439, ""HSV"": 0.42395847825736915, ""BSV"": 0.606661040125627, ""HBS"": 0.057734977147799606, ""value_only"": 0.5558966625369756, ""response_only"": 0.1949225251351363}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,163,792fae9fa8862f5ba8a53255bb73e4736dab86cde9230f459bb5e4321005ea0a,0cbb3761d1050a5ccffcb174c3eed478be9045dd30c0f11bb007ed7548f130e3,0.6712311062535522,0.6236529633009636,0.7329545451796866,0.9311073975044564,"[4.0, 3.4545454545454546, 0.4979295977319692, 0.14413751509121442, 0.0, 0.9966571087340607, 1.9892578125, 1.3065518465909092, 0.30453906007262144, 0.23308608887901922, 0.10211094742044104, 0.991364933776801, 69.971, 27.07781818181818, 19.903410485817304, 0.7350448382302349, 0.05002072287018878, 0.9057429195493238]","{""HBSV"": 0.7304743106229834, ""HBV"": 0.7304743106229834, ""HSV"": 0.7304743106229834, ""BSV"": 0.7304743106229834, ""HBS"": 0.6744721716958589}","{""HBSV"": 0.0029746182082156514, ""HBV"": 0.0029746182082156514, ""HSV"": 0.0029746182082156514, ""BSV"": 0.0029746182082156514, ""HBS"": -0.001043985150192217}","{""HBSV"": 0.38779801586384866, ""HBV"": 0.2520235715156387, ""HSV"": 0.42941034315971605, ""BSV"": 0.4567691862785857, ""HBS"": 0.207060140606055, ""value_only"": 0.3264892219971256, ""response_only"": 0.5664862809718563}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1008,f5b36f4d6e2f79a5f3b9e4e5062c1d2a48a7e57b76f4a36c257036e67034a51c,0ce5ee080db32521190b96421a4e60edadb6f252c3139143d50fa80e595c9768,0.5905300059569715,0.7021501180643861,0.694444444212968,0.9975790513833993,"[22.0, 5.0, 4.010403138505321, 0.8020806275406481, 0.40909090907231405, 0.9378202274699063, 2.55194091796875, 1.78485107421875, 0.36437492303332175, 0.20414864191885826, 0.045538255465162304, 0.9936666059882708, 312.6235972612092, 171.9295226214779, 66.29310549884649, 0.385583025461035, 0.0246020847081366, 0.9768463269517391]","{""HBSV"": 0.7320895250014946, ""HBV"": 0.7450860309590559, ""HSV"": 0.7423503758349405, ""BSV"": 0.7450860309590559, ""HBS"": 0.6603433626332025}","{""HBSV"": -0.009931089291907336, ""HBV"": 0.003065416665653964, ""HSV"": 0.0003297615415385202, ""BSV"": 0.003065416665653964, ""HBS"": -0.027561648201986144}","{""HBSV"": 0.24203147572840164, ""HBV"": 0.31961905933437756, ""HSV"": 0.45790851623884177, ""BSV"": 0.5316982236051376, ""HBS"": 0.05587798678346043, ""value_only"": 0.3344957108955928, ""response_only"": 0.3884925721465333}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1678,f01c0e91f72cd15ef400fe82659ec550fffb174e207bb5e720ac5ff17b4e9e7b,0cf99ae8baaed98775fcabf93e78520460ab00fa272a324af36c23fa964b621c,0.6329203241790512,0.7159714461396353,0.5142857142171363,1.0,"[22.0, 10.714285714285714, 7.055176128494712, 0.6584831052647148, 0.136363636357438, 0.916578839646083, 4.25244140625, 2.378452845982143, 0.7620027556617555, 0.32037749103523705, 0.16075324373300923, 0.9816952648294491, 411.81178362742133, 278.3742240462624, 72.62982589395794, 0.2609071516679894, 0.023426029972946436, 0.9877396141122095]","{""HBSV"": 0.6948039859554717, ""HBV"": 0.7680949588448972, ""HSV"": 0.6878881596663418, ""BSV"": 0.7167483816805343, ""HBS"": 0.6153890084614245}","{""HBSV"": -0.043412416942952614, ""HBV"": 0.015119412514994046, ""HSV"": -0.06446294543426956, ""BSV"": -0.036227164649368815, ""HBS"": -0.05210185777404541}","{""HBSV"": 0.0208801015206671, ""HBV"": 0.7641413613650334, ""HSV"": 0.01071772088160615, ""BSV"": 0.07603445876863871, ""HBS"": 0.008289365038192142, ""value_only"": 0.17898521551196425, ""response_only"": 0.0891044003864767}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,816,0e12702b081475aca4c8f848edb6b85513eb10441c34e48f989ad00af8ddbfdb,0cff8f631c3f2607bfb9bc166559034eb1c5890284687016fdbbe48657406d0a,0.5907622216030672,0.6577373717549666,0.4707692307127372,0.988986013986014,"[13.0, 5.846153846153846, 3.8798523732056895, 0.6636589584611369, 0.0, 0.9233012660855986, 5.31298828125, 2.6846078725961537, 1.342890557904926, 0.5002185127714995, 0.08822718498477261, 0.9540629106182236, 308.36780005358764, 168.3069844605413, 95.58447814420103, 0.5679174779941614, 0.015340193446403944, 0.9297963867492834]","{""HBSV"": 0.6521775776142867, ""HBV"": 0.7270291004698629, ""HSV"": 0.6503347762397109, ""BSV"": 0.6740367555070764, ""HBS"": 0.567663670654178}","{""HBSV"": -0.04425623148682778, ""HBV"": -0.034907322451499856, ""HSV"": -0.048581682463999076, ""BSV"": -0.03663598029934467, ""HBS"": -0.0539287753172043}","{""HBSV"": 0.00776772227809693, ""HBV"": 0.003537303986259314, ""HSV"": 0.010811461356334096, ""BSV"": 0.032836093010710055, ""HBS"": 0.003195657030465811, ""value_only"": 0.07740010137694234, ""response_only"": 0.0853506516578209}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1492,74e73329e9bafcfbd6867e1edbbdecd0890f3084286d1eb0d4b9ada08f1ba4a0,0d08696ccf12ea57fc99178f4add2f972d95ba45636b78cd105bd77c1f887476,0.6277792401625009,0.7365919294221566,0.6987577637928646,0.9859866313235879,"[5.0, 4.642857142857143, 0.47915742374995496, 0.10320313740083885, 0.0, 0.9983649209145006, 2.86376953125, 1.8942347935267858, 0.4195879009605657, 0.2215078627913106, 0.0707587382532116, 0.992705388882132, 279.5265967126476, 222.5071221536031, 30.815226130855677, 0.13849096528894275, 0.019826949126617303, 0.9970969624107744]","{""HBSV"": 0.7512904956613315, ""HBV"": 0.769664834257743, ""HSV"": 0.7562549105048537, ""BSV"": 0.769664834257743, ""HBS"": 0.6862044300748463}","{""HBSV"": -0.014284023021460257, ""HBV"": 0.00409031557495132, ""HSV"": -0.009319608177938088, ""BSV"": 0.004090315574951209, ""HBS"": -0.03572889664866308}","{""HBSV"": 0.2779494376310224, ""HBV"": 0.4766597082350281, ""HSV"": 0.4110727748005444, ""BSV"": 0.6632182592861965, ""HBS"": 0.06116575711281166, ""value_only"": 0.4359151498802305, ""response_only"": 0.3325001443728959}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,478,76264ae4ff62460da88dedf30b2d3daeab3aea316e978d070bee6a928cfbf41c,0d11b2b73942ab2149b461d88e1091f1fa58ed9eab25f8d2b09f7bda494e76fd,0.6069989060638954,0.7236122969316711,0.9062499996979121,0.99332690775468,"[6.0, 5.4375, 0.49607837082461076, 0.09123280381303503, 0.0, 0.9988066548014243, 1.7986831665039062, 1.5367705821990967, 0.14241396112649435, 0.09267093129153414, 0.0263237146576759, 0.998763342015828, 183.8572266184375, 108.71450163259765, 39.52186081868234, 0.36353807656575154, 0.04243631213038851, 0.9806879881088317]","{""HBSV"": 0.7584530154334903, ""HBV"": 0.7584530154334902, ""HSV"": 0.7584530154334903, ""BSV"": 0.7584530154334903, ""HBS"": 0.7356094314282994}","{""HBSV"": 0.02261659860428955, ""HBV"": 0.02261659860428944, ""HSV"": 0.02261659860428955, ""BSV"": 0.02261659860428955, ""HBS"": 0.04014266925530263}","{""HBSV"": 0.7803740396882889, ""HBV"": 0.8640543743137878, ""HSV"": 0.7815892364556493, ""BSV"": 0.8050252302342721, ""HBS"": 0.8429503232748312, ""value_only"": 0.4756958141100982, ""response_only"": 0.7965939491453006}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1804,8bb04b73502ac5fdaf8f65b19c0cb3d91b57f4f03b81e3bfb9ae05e8422e8e0d,0d16e442af75518a2e3e0cd09f73a9e4bdcf1380179f4739f8b87a2694fdf131,0.7023417906887154,0.7219327282730319,0.561904761824496,0.9484188034188035,"[24.0, 12.533333333333333, 6.820231341791534, 0.5441673942484602, 0.0833333333298611, 0.939643911397203, 3.265625, 2.0692708333333334, 0.5756695226478084, 0.27819921544164344, 0.0705741626578146, 0.9859090837412381, 358.87431191824805, 279.6306416272101, 50.123427746376535, 0.17924869554538803, 0.026102292960864082, 0.9939099224541909]","{""HBSV"": 0.7209863247752554, ""HBV"": 0.783456940635997, ""HSV"": 0.7206711327272545, ""BSV"": 0.727310514889656, ""HBS"": 0.6580152890021311}","{""HBSV"": -0.023928825454044178, ""HBV"": 0.011167707696986051, ""HSV"": -0.04248014163361169, ""BSV"": -0.04207889436459378, ""HBS"": -0.02101697603762054}","{""HBSV"": 0.10224477610986975, ""HBV"": 0.7401186827931039, ""HSV"": 0.06011635891244902, ""BSV"": 0.06982968096372122, ""HBS"": 0.07127822823392728, ""value_only"": 0.2815737432961226, ""response_only"": 0.2251575984360211}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1486,7d6fc70c0c19d084dd9ce609d358836752b64ea550be6272d23eda44f1e1f9c8,0d1b3dd222cea2371c079c58752880e82609ddd4f22b382af9007da1417a9458,0.6294692434450382,0.7130121669958094,0.7173913041606915,0.9928678620571035,"[16.0, 6.4, 4.079215610874228, 0.6373774390995078, 0.0, 0.9434044339769183, 3.40234375, 1.990283203125, 0.5563220781068111, 0.27951905384811315, 0.13332376574726648, 0.9874268356840854, 398.21202347563366, 251.35013035919414, 64.29561664819305, 0.255801007765761, 0.05695341698494428, 0.9896765344331263]","{""HBSV"": 0.7519340547524412, ""HBV"": 0.7638140387098664, ""HSV"": 0.7638140387098664, ""BSV"": 0.7638140387098664, ""HBS"": 0.6853975082880287}","{""HBSV"": -0.01167581180985, ""HBV"": -0.005401910901924434, ""HSV"": -0.005401910901924434, ""BSV"": -0.005401910901924434, ""HBS"": -0.01360006419417581}","{""HBSV"": 0.31120561491784654, ""HBV"": 0.20684258432266547, ""HSV"": 0.4981558131608976, ""BSV"": 0.5159411215563096, ""HBS"": 0.15148086552792994, ""value_only"": 0.43946360722824135, ""response_only"": 0.3655977096530989}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1541,00988a5fd0a891747f77f08559d083b3399e0b645315f3b58a731d70ea1ae5bf,0d2de75675570478afb68464df502301f84c412c06f8cf24e136586c47858c2e,0.6203381891387819,0.6818960186408577,0.5159705158868366,0.9905147449729493,"[31.0, 8.727272727272727, 7.490489838223461, 0.8582852938647597, 0.1290322580603538, 0.908598778615795, 4.3077392578125, 2.151572487571023, 0.7086557929375571, 0.32936645021345023, 0.2124458045923558, 0.9840689332037363, 401.20142230185195, 259.42569078505215, 68.46125675557813, 0.2638954397621244, 0.04846831932647107, 0.9892600213862752]","{""HBSV"": 0.6818802720613442, ""HBV"": 0.7482887326137831, ""HSV"": 0.6818750232823123, ""BSV"": 0.7037223241768901, ""HBS"": 0.6020841383352847}","{""HBSV"": -0.0817001795709873, ""HBV"": -0.03401407384668831, ""HSV"": -0.09495256069497038, ""BSV"": -0.07858048228358139, ""HBS"": -0.10421035666038381}","{""HBSV"": 0.0018756081656060065, ""HBV"": 0.006259566104172192, ""HSV"": 0.002093195761915586, ""BSV"": 0.0068817021403184235, ""HBS"": 0.000588982531930115, ""value_only"": 0.14030356169161345, ""response_only"": 0.01138313515174868}",0.0013020833333333333
pigeon-hole_hole8,satlib_dimacs_pigeonhole,1169,592033bc948cae94b90a8a821157f88f0c39f8b7afc8c76fce145f7346b73d3a,0d2e50a6739a7d7197f2755996c2f54407559ff6a1620584b128eb89f3b82823,0.5976078413380564,0.7567448007763443,0.8124999996953094,0.9874023749180231,"[4.0, 3.8333333333333335, 0.37267799624996495, 0.0972203468224551, 0.0, 0.9984154246255866, 2.592041015625, 1.735595703125, 0.3721694347012724, 0.2144332541367412, 0.05980973907459916, 0.9928910724601043, 222.5469587425218, 167.92337864935396, 40.19314772392711, 0.2393540914134197, 0.012663395690247171, 0.9898079881868814]","{""HBSV"": 0.7643400801348035, ""HBV"": 0.7643400801348035, ""HSV"": 0.7643400801348035, ""BSV"": 0.7643400801348035, ""HBS"": 0.7162473599720783}","{""HBSV"": 0.008842123621003672, ""HBV"": 0.008842123621003672, ""HSV"": 0.008842123621003672, ""BSV"": 0.008842123621003672, ""HBS"": 1.590326393452468e-05}","{""HBSV"": 0.6524909978231915, ""HBV"": 0.5868553824817118, ""HSV"": 0.6708817723306222, ""BSV"": 0.6938150734996209, ""HBS"": 0.3707886078530718, ""value_only"": 0.5086481136350617, ""response_only"": 0.6446056846566948}",0.0013020833333333333
